ID,Category,skills_str,skill_count
26410763,ARTS,"customer service, java, leadership, linux, matlab, ruby, swift, training, unix",9
21809601,ARTS,"communication, customer service, sales, training",4
27096796,ARTS,"communication, leadership, training",3
25157655,ARTS,"crm, customer service, excel, leadership, oracle, sales, training",7
25926667,ARTS,"accounting, communication, compliance, customer service, excel, hipaa, leadership, marketing, medical, problem solving, recruitment, sap, spring, strategic planning, training",15
20356750,ARTS,"excel, investment, medical, sales, sap",5
24061629,ARTS,"accounting, clinical, communication, customer service, excel, hipaa, marketing, medical, nursing, patient care, sales",11
17694454,ARTS,"communication, electrical, leadership, mechanical, negotiation, problem solving, quality control, sales, training",9
99033098,ARTS,"communication, customer service, excel, hipaa, medical, payroll, problem solving, sales",8
38115035,ARTS,"clinical, customer service, diagnosis, excel, hipaa, medical, quality control, sales, training",9
17857644,ARTS,"communication, excel, indesign, marketing, photoshop, sales, training",7
12334650,ARTS,"customer service, excel, illustrator, photoshop, r, training",6
36019469,ARTS,"communication, customer service, data analysis, excel, leadership, marketing, recruitment, strategic planning, training",9
79432080,ARTS,"leadership, medical, negotiation, sales, statistics, training",6
94230796,ARTS,"communication, customer service, excel, payroll, training",5
66226673,ARTS,"api, aws, customer service, training",4
83206166,ARTS,"auditing, excel, leadership, performance management, recruitment, sales, training",7
22182279,ARTS,"customer service, excel",2
16887936,ARTS,"accounting, budgeting, communication, customer service, forecasting, html, illustrator, indesign, marketing, negotiation, onboarding, payroll, photoshop, project management, quickbooks, sales, statistics, training",18
14248724,ARTS,"diagnosis, medical, patient care, training",4
69458502,AVIATION,"cad, catia, communication, compliance, crm, electrical, matlab, project management, r, structural, training",11
82738323,AVIATION,"electrical, leadership, mechanical, training",4
16833515,AVIATION,"compliance, customer service, excel, leadership, photoshop, quickbooks, risk management, sales, training",9
11804712,AVIATION,"communication, compliance, electrical, excel, leadership, mechanical, quality control, training",8
21287405,AVIATION,"budgeting, customer service, marketing, mechanical, training",5
10176815,AVIATION,"cad, communication, electrical, excel, html, matlab, medical",7
29221006,AVIATION,"accounting, budgeting, clinical, excel, hr, leadership, medical, nursing, patient care, project management, tax, training",12
23761385,AVIATION,"accounting, business development, compliance, hr, hris, leadership, quickbooks, recruitment, training",9
38355831,AVIATION,"diagnosis, electrical, problem solving, training",4
24773845,AVIATION,"communication, compliance, employee relations, leadership, medical, patient care, problem solving, strategic planning, training",9
17876954,AVIATION,"communication, customer service, quality control, sales, training",5
36252245,AVIATION,"accounting, budgeting, communication, compliance, html, illustrator, leadership, medical, photoshop, training",10
32720816,AVIATION,"customer service, excel, leadership, payroll, quality control, r, sales, training",8
36727173,AVIATION,"accounting, communication, customer service, leadership, training",5
91431878,AVIATION,"electrical, mechanical, quality control, training",4
42546558,AVIATION,"accounting, communication, customer service, excel, leadership, medical, training",7
87826037,AVIATION,"excel, matlab, simulation, structural, training",5
17483843,AVIATION,"communication, compliance, electrical, excel, project management, sales, training",7
22232367,AVIATION,"compliance, customer service, erp, excel, linux, oracle, project management, python, sql, training, unix",11
70198580,AVIATION,"leadership, problem solving, sales, simulation, statistics, strategic planning",6
67631413,AVIATION,"accounting, compliance, customer service, payroll, training",5
26819872,AVIATION,"customer service, excel, leadership, payroll, training",5
13234267,AVIATION,"communication, compliance, employee relations, leadership, medical, project management, risk management, training",8
26888302,AVIATION,"api, data analysis, excel, problem solving, quality control, statistics, training",7
13195436,AVIATION,"communication, compliance, excel, leadership, training",5
81588968,AVIATION,"accounting, budgeting, compliance, excel",4
18268860,AVIATION,"catia, electrical, mechanical, quality control, risk management, structural, training",7
14790629,AVIATION,"business development, communication, customer service, leadership, marketing, negotiation, sales, training",8
12144825,AVIATION,"analytics, api, bash, communication, css, docker, electrical, excel, git, html, javascript, leadership, linux, mysql, nosql, perl, php, postgresql, python, sql, sqlite, unix",22
90318913,AVIATION,mechanical,1
26279402,AVIATION,,0
94137171,AVIATION,"budgeting, compliance, excel, leadership, strategic planning, training",6
27902692,AVIATION,"negotiation, project management",2
28186635,AVIATION,"compliance, customer service, leadership, quality control, training",5
42641525,AVIATION,"r, risk management, training",3
34419403,AVIATION,"communication, customer service, electrical, mechanical, medical, training",6
43720116,AVIATION,"cad, civil, css, electrical, excel, html, medical, python, structural",9
15618327,AVIATION,"accounting, communication, excel, leadership, training",5
14589288,AVIATION,"leadership, sap, training",3
43408471,AVIATION,"data analysis, medical, training",3
38154903,AVIATION,"problem solving, structural, training",3
29167286,AVIATION,"compliance, electrical, risk management, training",4
11169163,AVIATION,"compliance, customer service, sales, sap, strategic planning, training",6
28383893,AVIATION,"html, leadership, medical, project management, r, strategic planning, training",7
20026169,AVIATION,"communication, excel, leadership, r, recruitment, risk management, sales, statistics, structural, tax, training",11
38047274,AVIATION,"communication, electrical, mechanical, quality control, statistics, training",6
16449694,AVIATION,"accounting, auditing, budgeting, civil, communication, customer service, erp, leadership, quality control, training",10
11137306,AVIATION,"communication, electrical, excel, mechanical, training",5
19818707,AVIATION,"accounting, communication, compliance, excel, forecasting, leadership, sales",7
17274759,AVIATION,"accounting, budgeting, communication, compliance, excel, forecasting, strategic planning, training",8
19506295,AVIATION,"autocad, excel, leadership, matlab, mechanical, photoshop, solidworks, training",8
50775901,AVIATION,"communication, employee relations, excel, performance management, risk management, training",6
22990761,AVIATION,"clinical, electrical, medical, nursing, patient care, training",6
10945968,AVIATION,"java, project management, r, rest, spring, training",6
12192507,AVIATION,"communication, problem solving, strategic planning",3
24154692,AVIATION,"auditing, communication, compliance, customer service, excel, marketing, quality control, recruitment, training",9
23985183,AVIATION,"accounting, communication, compliance, forecasting, hr, leadership, marketing, negotiation, project management, quality control, risk management, structural, talent acquisition, training",14
29161565,AVIATION,"communication, electrical, excel, leadership, mechanical, training",6
11333001,AVIATION,"business development, communication, compliance, customer service, leadership, mechanical, quality control, sales, training",9
25718772,AVIATION,"communication, compliance, customer service, electrical, excel, java, linux, medical, problem solving, sales, training, unix",12
65219288,AVIATION,"compliance, sales, training",3
27502951,AVIATION,"autocad, civil, compliance, problem solving, risk management, sales, training",7
15823995,AVIATION,"communication, compliance, excel, leadership, sales, strategic planning, training",7
22650051,AVIATION,"communication, crm, customer service, diagnosis, employee relations, negotiation, problem solving, training",8
24668861,AVIATION,"auditing, etl, leadership, matlab, mechanical, project management, quality control, statistics, structural, training",10
